Device Name,Description,Device Pool,Phone Button Template,CSS,AAR CSS,Location,Directory Number 1,Line Text Label 1,External Phone Number Mask 1,Line Description 1,Alerting Name 1,ASCII Alerting Name 1,Display 1,ASCII Display 1,Directory Number 2,Line Text Label 2,External Phone Number Mask 2,Line Description 2,Alerting Name 2,ASCII Alerting Name 2,Display 2,ASCII Display 2,Directory Number 3,Line Text Label 3,External Phone Number Mask 3,Line Description 3,Alerting Name 3,ASCII Alerting Name 3,Display 3,ASCII Display 3
MACADDRESS,Employee 10 - 7101020,,,,,,7101020,Employee 10 - 7101020,5624362452,Employee 10 - 7101020,Employee 10 - 7101020,Employee 10 - 7101020,Employee 10 - 7101020,Employee 10 - 7101020,,,,,,,,,,,,,,,,
MACADDRESS,Employee 11 - 7101021,,,,,,7101021,Employee 11 - 7101021,5624362452,Employee 11 - 7101021,Employee 11 - 7101021,Employee 11 - 7101021,Employee 11 - 7101021,Employee 11 - 7101021,,,,,,,,,,,,,,,,
MACADDRESS,Employee 12 - 7101022,,,,,,7101022,Employee 12 - 7101022,5624362452,Employee 12 - 7101022,Employee 12 - 7101022,Employee 12 - 7101022,Employee 12 - 7101022,Employee 12 - 7101022,,,,,,,,,,,,,,,,
MACADDRESS,Employee 13 - 7101023,,,,,,7101023,Employee 13 - 7101023,5624362452,Employee 13 - 7101023,Employee 13 - 7101023,Employee 13 - 7101023,Employee 13 - 7101023,Employee 13 - 7101023,,,,,,,,,,,,,,,,
MACADDRESS,Employee 14 - 7101024,,,,,,7101024,Employee 14 - 7101024,5624362452,Employee 14 - 7101024,Employee 14 - 7101024,Employee 14 - 7101024,Employee 14 - 7101024,Employee 14 - 7101024,,,,,,,,,,,,,,,,
MACADDRESS,Employee 15 - 7101025,,,,,,7101025,Employee 15 - 7101025,5624362452,Employee 15 - 7101025,Employee 15 - 7101025,Employee 15 - 7101025,Employee 15 - 7101025,Employee 15 - 7101025,,,,,,,,,,,,,,,,
MACADDRESS,Employee 16 - 7101026,,,,,,7101026,Employee 16 - 7101026,5624362452,Employee 16 - 7101026,Employee 16 - 7101026,Employee 16 - 7101026,Employee 16 - 7101026,Employee 16 - 7101026,,,,,,,,,,,,,,,,
MACADDRESS,Employee 17 - 7101027,,,,,,7101027,Employee 17 - 7101027,5624362452,Employee 17 - 7101027,Employee 17 - 7101027,Employee 17 - 7101027,Employee 17 - 7101027,Employee 17 - 7101027,,,,,,,,,,,,,,,,
MACADDRESS,Employee 18 - 7101028,,,,,,7101028,Employee 18 - 7101028,5624362452,Employee 18 - 7101028,Employee 18 - 7101028,Employee 18 - 7101028,Employee 18 - 7101028,Employee 18 - 7101028,,,,,,,,,,,,,,,,
MACADDRESS,Employee 19 - 7101029,,,,,,7101029,Employee 19 - 7101029,5624362452,Employee 19 - 7101029,Employee 19 - 7101029,Employee 19 - 7101029,Employee 19 - 7101029,Employee 19 - 7101029,,,,,,,,,,,,,,,,
MACADDRESS,Employee 20 - 7101030,,,,,,7101030,Employee 20 - 7101030,5624362452,Employee 20 - 7101030,Employee 20 - 7101030,Employee 20 - 7101030,Employee 20 - 7101030,Employee 20 - 7101030,,,,,,,,,,,,,,,,
MACADDRESS,Employee 21 - 7101031,,,,,,7101031,Employee 21 - 7101031,5624362452,Employee 21 - 7101031,Employee 21 - 7101031,Employee 21 - 7101031,Employee 21 - 7101031,Employee 21 - 7101031,,,,,,,,,,,,,,,,
MACADDRESS,Employee 22 - 7101032,,,,,,7101032,Employee 22 - 7101032,5624362452,Employee 22 - 7101032,Employee 22 - 7101032,Employee 22 - 7101032,Employee 22 - 7101032,Employee 22 - 7101032,,,,,,,,,,,,,,,,
